Date Confirmed Deaths Recovered Active
2020-10-29 41268 1534 34239 5495
2020-10-30 41334 1535 34258 5541
2020-10-31 41425 1538 34321 5566
2020-11-01 41501 1538 34326 5637
2020-11-02 41633 1544 34342 5747
2020-11-03 41728 1547 34355 5826
2020-11-04 41814 1551 34362 5901
2020-11-05 41935 1557 34440 5938
2020-11-06 41975 1557 34440 5978
2020-11-07 42033 1559 34446 6028
2020-11-08 42159 1565 34458 6136
2020-11-09 42297 1577 34721 5999
2020-11-10 42463 1580 34954 5929
2020-11-11 42609 1584 34967 6058
2020-11-12 42795 1594 35024 6177
2020-11-13 42969 1598 35036 6335
2020-11-14 43035 1608 35067 6360
2020-11-15 43240 1620 35092 6528
2020-11-16 43468 1635 35137 6696
2020-11-17 43681 1641 35160 6880
2020-11-18 43924 1648 35295 6981
2020-11-19 44177 1653 35350 7174
2020-11-20 44363 1666 35370 7327
2020-11-21 44503 1678 35422 7403
2020-11-22 44706 1690 35934 7082
2020-11-23 44988 1702 35976 7310
2020-11-24 45174 1715 36122 7337
2020-11-25 45384 1728 36145 7511
2020-11-26 45600 1737 36232 7631
2020-11-27 45723 1740 36295 7688
2020-11-28 45844 1752 36709 7383
2020-11-29 46116 1774 36731 7611
2020-11-30 46274 1795 36788 7691
2020-12-01 46717 1797 36907 8013
2020-12-02 46980 1822 37026 8132
